country,combo,year,rf_forecast
Czech Republic,Klebsiella_oxytoca_COL,2024,14.85
Czech Republic,Klebsiella_oxytoca_FQ,2024,0.0
Czech Republic,Klebsiella_oxytoca_TET,2024,0.0
Czech Republic,Klebsiella_variicola_3GC,2024,8.64
Czech Republic,Klebsiella_variicola_CARB,2024,0.0
Czech Republic,Klebsiella_variicola_COL,2024,0.0
Czech Republic,Klebsiella_variicola_FQ,2024,23.8
Czech Republic,Klebsiella_variicola_TET,2024,9.32
Czech Republic,M_morganii_3GC,2024,0.0
Czech Republic,M_morganii_CARB,2024,9.7
Czech Republic,M_morganii_COL,2024,100.0
Czech Republic,M_morganii_FQ,2024,0.48
Czech Republic,M_morganii_TET,2024,96.01
Czech Republic,P_aeruginosa_3GC,2024,11.03
Czech Republic,P_aeruginosa_CARB,2024,10.66
Czech Republic,P_aeruginosa_COL,2024,0.0
Czech Republic,P_aeruginosa_FQ,2024,30.37
Czech Republic,P_aeruginosa_TET,2024,99.89
Czech Republic,P_mirabilis_3GC,2024,0.0
Czech Republic,P_mirabilis_CARB,2024,33.35
Czech Republic,P_mirabilis_COL,2024,91.01
Czech Republic,P_mirabilis_FQ,2024,45.64
Czech Republic,P_mirabilis_TET,2024,96.01
Czech Republic,Providencia_spp_3GC,2024,9.38
Czech Republic,Providencia_spp_CARB,2024,0.0
Czech Republic,Providencia_spp_COL,2024,100.0
Czech Republic,Providencia_spp_FQ,2024,15.68
Czech Republic,Providencia_spp_TET,2024,99.89
Czech Republic,S_maltophilia_3GC,2024,14.25
Czech Republic,S_maltophilia_AMP,2024,99.89
Czech Republic,S_maltophilia_CARB,2024,99.88
Czech Republic,S_maltophilia_COL,2024,1.19
Czech Republic,S_maltophilia_FQ,2024,99.98
Czech Republic,S_maltophilia_TET,2024,7.42
Czech Republic,S_maltophilia_TMP_SMX,2024,0.3
Czech Republic,S_marcescens_3GC,2024,1.36
Czech Republic,S_marcescens_CARB,2024,0.0
Czech Republic,S_marcescens_COL,2024,92.73
Czech Republic,S_marcescens_FQ,2024,0.34
Czech Republic,S_marcescens_TET,2024,45.74
Denmark,M_morganii_3GC,2024,0.0
Denmark,M_morganii_CARB,2024,0.0
Denmark,M_morganii_COL,2024,99.99
Denmark,M_morganii_FQ,2024,0.17
Denmark,P_mirabilis_3GC,2024,0.0
Denmark,P_mirabilis_CARB,2024,0.0
Denmark,P_mirabilis_COL,2024,99.99
Denmark,P_mirabilis_FQ,2024,28.68
Denmark,Providencia_spp_3GC,2024,0.0
Denmark,Providencia_spp_CARB,2024,0.0
Denmark,Providencia_spp_COL,2024,99.99
Denmark,Providencia_spp_FQ,2024,0.0
Dominican Republic,Providencia_spp_3GC,2024,0.0
Dominican Republic,Providencia_spp_CARB,2024,0.0
Dominican Republic,Providencia_spp_COL,2024,99.92
