country,combo,year,yhat,yhat_lower,yhat_upper,source
Ghana,Burkholderia_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,C_freundii_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,Coagulase_negative_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,E_cloacae_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,E_coli_3GC,2029,90.0,60.3,100.0,naive_last_value
Ghana,K_pneumoniae_3GC,2029,90.0,60.3,100.0,naive_last_value
Ghana,Klebsiella_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,Moraxella_catarrhalis_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,P_aeruginosa_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,P_mirabilis_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,Pantoea_agglomerans_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,Pseudomonas_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,Staphylococcus_haemolyticus_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,Staphylococcus_spp_3GC,2029,50.0,33.5,66.5,naive_last_value
Kenya,A_baumannii_3GC,2029,50.0,33.5,66.5,naive_last_value
Kenya,Achromobacter_xylosoxidans_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,Burkholderia_spp_3GC,2029,0.0,0.0,1.65,naive_last_value
Kenya,C_freundii_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,Coagulase_negative_Staphylococcus_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,E_cloacae_3GC,2029,75.0,50.25,99.75,naive_last_value
Kenya,E_coli_3GC,2029,80.77,54.12,100.0,naive_last_value
Kenya,K_pneumoniae_3GC,2029,90.0,60.3,100.0,naive_last_value
Kenya,Klebsiella_oxytoca_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,M_morganii_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,P_aeruginosa_3GC,2029,100.0,67.0,100.0,naive_last_value
