country,combo,year,yhat,yhat_lower,yhat_upper,source
Italy,A_baumannii_FQ,2016,93.18181818181819,,,xgboost_fitted
Italy,A_baumannii_FQ,2017,84.48275862068965,,,xgboost_fitted
Italy,A_baumannii_FQ,2018,90.0,,,xgboost_fitted
Italy,A_baumannii_FQ,2019,85.71428571428571,,,xgboost_fitted
Italy,A_baumannii_FQ,2020,86.20689655172414,,,xgboost_fitted
Italy,A_baumannii_FQ,2021,85.71428571428571,,,xgboost_fitted
Italy,A_baumannii_FQ,2022,,,,xgboost_fitted
Italy,A_baumannii_FQ,2023,,,,xgboost_fitted
Italy,A_baumannii_TET,2016,47.72727272727273,,,xgboost_fitted
Italy,A_baumannii_TET,2017,60.344827586206904,,,xgboost_fitted
Italy,A_baumannii_TET,2018,26.666666666666668,,,xgboost_fitted
Italy,A_baumannii_TET,2019,62.857142857142854,,,xgboost_fitted
Italy,A_baumannii_TET,2020,55.172413793103445,,,xgboost_fitted
Italy,A_baumannii_TET,2021,64.28571428571429,,,xgboost_fitted
Italy,A_baumannii_TET,2022,,,,xgboost_fitted
Italy,A_baumannii_TET,2023,,,,xgboost_fitted
Japan,A_baumannii_3GC,2016,,,,xgboost_fitted
Japan,A_baumannii_3GC,2017,37.5,,,xgboost_fitted
Japan,A_baumannii_3GC,2018,,,,xgboost_fitted
Japan,A_baumannii_3GC,2019,26.08695652173913,,,xgboost_fitted
Japan,A_baumannii_3GC,2020,5.0,,,xgboost_fitted
Japan,A_baumannii_3GC,2021,0.0,,,xgboost_fitted
Japan,A_baumannii_3GC,2022,,,,xgboost_fitted
Japan,A_baumannii_3GC,2023,,,,xgboost_fitted
Japan,A_baumannii_AMG,2016,,,,xgboost_fitted
Japan,A_baumannii_AMG,2017,24.999999999999996,,,xgboost_fitted
Japan,A_baumannii_AMG,2018,,,,xgboost_fitted
Japan,A_baumannii_AMG,2019,0.0,,,xgboost_fitted
Japan,A_baumannii_AMG,2020,0.0,,,xgboost_fitted
Japan,A_baumannii_AMG,2021,0.0,,,xgboost_fitted
Japan,A_baumannii_AMG,2022,,,,xgboost_fitted
Japan,A_baumannii_AMG,2023,,,,xgboost_fitted
Japan,A_baumannii_CARB,2016,,,,xgboost_fitted
Japan,A_baumannii_CARB,2017,12.499999999999998,,,xgboost_fitted
Japan,A_baumannii_CARB,2018,,,,xgboost_fitted
Japan,A_baumannii_CARB,2019,10.869565217391305,,,xgboost_fitted
Japan,A_baumannii_CARB,2020,0.0,,,xgboost_fitted
Japan,A_baumannii_CARB,2021,0.0,,,xgboost_fitted
Japan,A_baumannii_CARB,2022,,,,xgboost_fitted
Japan,A_baumannii_CARB,2023,,,,xgboost_fitted
Japan,A_baumannii_COL,2016,,,,xgboost_fitted
Japan,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Japan,A_baumannii_COL,2018,,,,xgboost_fitted
Japan,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Japan,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Japan,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Japan,A_baumannii_COL,2022,,,,xgboost_fitted
Japan,A_baumannii_COL,2023,,,,xgboost_fitted
Japan,A_baumannii_FQ,2016,,,,xgboost_fitted
Japan,A_baumannii_FQ,2017,24.999999999999996,,,xgboost_fitted
Japan,A_baumannii_FQ,2018,,,,xgboost_fitted
Japan,A_baumannii_FQ,2019,26.08695652173913,,,xgboost_fitted
Japan,A_baumannii_FQ,2020,10.0,,,xgboost_fitted
Japan,A_baumannii_FQ,2021,5.0,,,xgboost_fitted
Japan,A_baumannii_FQ,2022,,,,xgboost_fitted
Japan,A_baumannii_FQ,2023,,,,xgboost_fitted
Japan,A_baumannii_TET,2016,,,,xgboost_fitted
Japan,A_baumannii_TET,2017,12.499999999999998,,,xgboost_fitted
Japan,A_baumannii_TET,2018,,,,xgboost_fitted
Japan,A_baumannii_TET,2019,19.565217391304348,,,xgboost_fitted
Japan,A_baumannii_TET,2020,5.0,,,xgboost_fitted
Japan,A_baumannii_TET,2021,2.5,,,xgboost_fitted
Japan,A_baumannii_TET,2022,,,,xgboost_fitted
Japan,A_baumannii_TET,2023,,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2016,96.15384615384616,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2017,91.66666666666667,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2018,81.81818181818181,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2019,65.21739130434783,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2020,85.0,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2021,95.0,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2022,,,,xgboost_fitted
"Korea, South",A_baumannii_3GC,2023,,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2016,88.46153846153847,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2017,66.66666666666667,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2018,40.90909090909091,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2019,52.17391304347826,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2020,69.99999999999999,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2021,85.0,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2022,,,,xgboost_fitted
"Korea, South",A_baumannii_AMG,2023,,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2016,96.15384615384616,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2017,95.83333333333333,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2018,77.27272727272727,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2019,65.21739130434783,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2020,85.0,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2021,95.0,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2022,,,,xgboost_fitted
"Korea, South",A_baumannii_CARB,2023,,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2016,0.0,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2017,0.0,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2018,4.545454545454545,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2019,0.0,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2020,0.0,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2021,0.0,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2022,,,,xgboost_fitted
"Korea, South",A_baumannii_COL,2023,,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2016,96.15384615384616,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2017,95.83333333333333,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2018,81.81818181818181,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2019,69.56521739130434,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2020,85.0,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2021,95.0,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2022,,,,xgboost_fitted
"Korea, South",A_baumannii_FQ,2023,,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2016,44.23076923076923,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2017,35.416666666666664,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2018,13.636363636363633,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2019,39.13043478260869,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2020,47.5,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2021,47.5,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2022,,,,xgboost_fitted
"Korea, South",A_baumannii_TET,2023,,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2016,,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2017,,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2018,95.0,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2019,93.75,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2020,100.0,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2021,95.0,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2022,,,,xgboost_fitted
Lithuania,A_baumannii_3GC,2023,,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2016,,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2017,,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2018,90.0,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2019,87.5,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2020,100.0,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2021,95.0,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2022,,,,xgboost_fitted
Lithuania,A_baumannii_AMG,2023,,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2016,,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2017,,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2018,95.0,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2019,93.75,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2020,100.0,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2021,95.0,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2022,,,,xgboost_fitted
Lithuania,A_baumannii_CARB,2023,,,,xgboost_fitted
Lithuania,A_baumannii_COL,2016,,,,xgboost_fitted
Lithuania,A_baumannii_COL,2017,,,,xgboost_fitted
Lithuania,A_baumannii_COL,2018,15.0,,,xgboost_fitted
Lithuania,A_baumannii_COL,2019,18.75,,,xgboost_fitted
Lithuania,A_baumannii_COL,2020,30.0,,,xgboost_fitted
Lithuania,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Lithuania,A_baumannii_COL,2022,,,,xgboost_fitted
Lithuania,A_baumannii_COL,2023,,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2016,,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2017,,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2018,95.0,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2019,93.75,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2020,100.0,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2021,95.0,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2022,,,,xgboost_fitted
Lithuania,A_baumannii_FQ,2023,,,,xgboost_fitted
Lithuania,A_baumannii_TET,2016,,,,xgboost_fitted
Lithuania,A_baumannii_TET,2017,,,,xgboost_fitted
Lithuania,A_baumannii_TET,2018,42.5,,,xgboost_fitted
Lithuania,A_baumannii_TET,2019,71.875,,,xgboost_fitted
Lithuania,A_baumannii_TET,2020,100.0,,,xgboost_fitted
Lithuania,A_baumannii_TET,2021,95.0,,,xgboost_fitted
Lithuania,A_baumannii_TET,2022,,,,xgboost_fitted
Lithuania,A_baumannii_TET,2023,,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2016,,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2017,,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2018,63.63636363636363,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2019,78.26086956521739,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2020,60.0,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2021,69.99999999999999,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2022,,,,xgboost_fitted
Malaysia,A_baumannii_3GC,2023,,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2016,,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2017,,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2018,36.36363636363637,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2019,69.56521739130434,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2020,40.0,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2021,55.0,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2022,,,,xgboost_fitted
Malaysia,A_baumannii_AMG,2023,,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2016,,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2017,,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2018,63.63636363636363,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2019,78.26086956521739,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2020,60.0,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2021,69.99999999999999,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2022,,,,xgboost_fitted
Malaysia,A_baumannii_CARB,2023,,,,xgboost_fitted
Malaysia,A_baumannii_COL,2016,,,,xgboost_fitted
Malaysia,A_baumannii_COL,2017,,,,xgboost_fitted
Malaysia,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Malaysia,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Malaysia,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Malaysia,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Malaysia,A_baumannii_COL,2022,,,,xgboost_fitted
Malaysia,A_baumannii_COL,2023,,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2016,,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2017,,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2018,50.0,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2019,56.52173913043478,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2020,50.0,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2021,60.0,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2022,,,,xgboost_fitted
Malaysia,A_baumannii_FQ,2023,,,,xgboost_fitted
Malaysia,A_baumannii_TET,2016,,,,xgboost_fitted
Malaysia,A_baumannii_TET,2017,,,,xgboost_fitted
Malaysia,A_baumannii_TET,2018,0.0,,,xgboost_fitted
Malaysia,A_baumannii_TET,2019,23.913043478260875,,,xgboost_fitted
Malaysia,A_baumannii_TET,2020,25.0,,,xgboost_fitted
Malaysia,A_baumannii_TET,2021,32.5,,,xgboost_fitted
Malaysia,A_baumannii_TET,2022,,,,xgboost_fitted
Malaysia,A_baumannii_TET,2023,,,,xgboost_fitted
Mexico,A_baumannii_3GC,2016,65.38461538461539,,,xgboost_fitted
Mexico,A_baumannii_3GC,2017,88.88888888888889,,,xgboost_fitted
Mexico,A_baumannii_3GC,2018,78.26086956521738,,,xgboost_fitted
Mexico,A_baumannii_3GC,2019,90.90909090909089,,,xgboost_fitted
Mexico,A_baumannii_3GC,2020,89.47368421052632,,,xgboost_fitted
Mexico,A_baumannii_3GC,2021,79.99999999999999,,,xgboost_fitted
Mexico,A_baumannii_3GC,2022,,,,xgboost_fitted
Mexico,A_baumannii_3GC,2023,,,,xgboost_fitted
Mexico,A_baumannii_AMG,2016,61.53846153846153,,,xgboost_fitted
Mexico,A_baumannii_AMG,2017,85.18518518518519,,,xgboost_fitted
Mexico,A_baumannii_AMG,2018,65.21739130434783,,,xgboost_fitted
Mexico,A_baumannii_AMG,2019,90.90909090909089,,,xgboost_fitted
Mexico,A_baumannii_AMG,2020,89.47368421052632,,,xgboost_fitted
Mexico,A_baumannii_AMG,2021,55.0,,,xgboost_fitted
Mexico,A_baumannii_AMG,2022,,,,xgboost_fitted
Mexico,A_baumannii_AMG,2023,,,,xgboost_fitted
Mexico,A_baumannii_CARB,2016,59.61538461538463,,,xgboost_fitted
Mexico,A_baumannii_CARB,2017,90.74074074074075,,,xgboost_fitted
Mexico,A_baumannii_CARB,2018,82.6086956521739,,,xgboost_fitted
Mexico,A_baumannii_CARB,2019,90.90909090909089,,,xgboost_fitted
Mexico,A_baumannii_CARB,2020,89.47368421052632,,,xgboost_fitted
Mexico,A_baumannii_CARB,2021,79.99999999999999,,,xgboost_fitted
Mexico,A_baumannii_CARB,2022,,,,xgboost_fitted
Mexico,A_baumannii_CARB,2023,,,,xgboost_fitted
Mexico,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Mexico,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Mexico,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Mexico,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Mexico,A_baumannii_COL,2020,5.2631578947368425,,,xgboost_fitted
Mexico,A_baumannii_COL,2021,0.0,,,xgboost_fitted
Mexico,A_baumannii_COL,2022,,,,xgboost_fitted
Mexico,A_baumannii_COL,2023,,,,xgboost_fitted
Mexico,A_baumannii_FQ,2016,69.23076923076923,,,xgboost_fitted
Mexico,A_baumannii_FQ,2017,96.29629629629629,,,xgboost_fitted
Mexico,A_baumannii_FQ,2018,82.6086956521739,,,xgboost_fitted
Mexico,A_baumannii_FQ,2019,90.90909090909089,,,xgboost_fitted
Mexico,A_baumannii_FQ,2020,89.47368421052632,,,xgboost_fitted
Mexico,A_baumannii_FQ,2021,79.99999999999999,,,xgboost_fitted
Mexico,A_baumannii_FQ,2022,,,,xgboost_fitted
Mexico,A_baumannii_FQ,2023,,,,xgboost_fitted
Mexico,A_baumannii_TET,2016,40.38461538461539,,,xgboost_fitted
Mexico,A_baumannii_TET,2017,59.25925925925925,,,xgboost_fitted
Mexico,A_baumannii_TET,2018,19.565217391304344,,,xgboost_fitted
Mexico,A_baumannii_TET,2019,61.363636363636374,,,xgboost_fitted
Mexico,A_baumannii_TET,2020,65.78947368421052,,,xgboost_fitted
Mexico,A_baumannii_TET,2021,47.5,,,xgboost_fitted
Mexico,A_baumannii_TET,2022,,,,xgboost_fitted
Mexico,A_baumannii_TET,2023,,,,xgboost_fitted
Philippines,A_baumannii_3GC,2016,,,,xgboost_fitted
Philippines,A_baumannii_3GC,2017,10.0,,,xgboost_fitted
Philippines,A_baumannii_3GC,2018,50.0,,,xgboost_fitted
Philippines,A_baumannii_3GC,2019,,,,xgboost_fitted
Philippines,A_baumannii_3GC,2020,35.0,,,xgboost_fitted
Philippines,A_baumannii_3GC,2021,,,,xgboost_fitted
Philippines,A_baumannii_3GC,2022,,,,xgboost_fitted
Philippines,A_baumannii_3GC,2023,,,,xgboost_fitted
Philippines,A_baumannii_AMG,2016,,,,xgboost_fitted
Philippines,A_baumannii_AMG,2017,10.0,,,xgboost_fitted
Philippines,A_baumannii_AMG,2018,50.0,,,xgboost_fitted
Philippines,A_baumannii_AMG,2019,,,,xgboost_fitted
Philippines,A_baumannii_AMG,2020,30.0,,,xgboost_fitted
Philippines,A_baumannii_AMG,2021,,,,xgboost_fitted
Philippines,A_baumannii_AMG,2022,,,,xgboost_fitted
Philippines,A_baumannii_AMG,2023,,,,xgboost_fitted
Philippines,A_baumannii_CARB,2016,,,,xgboost_fitted
Philippines,A_baumannii_CARB,2017,10.0,,,xgboost_fitted
Philippines,A_baumannii_CARB,2018,50.0,,,xgboost_fitted
Philippines,A_baumannii_CARB,2019,,,,xgboost_fitted
Philippines,A_baumannii_CARB,2020,32.5,,,xgboost_fitted
Philippines,A_baumannii_CARB,2021,,,,xgboost_fitted
Philippines,A_baumannii_CARB,2022,,,,xgboost_fitted
Philippines,A_baumannii_CARB,2023,,,,xgboost_fitted
Philippines,A_baumannii_COL,2016,,,,xgboost_fitted
Philippines,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Philippines,A_baumannii_COL,2018,4.545454545454546,,,xgboost_fitted
Philippines,A_baumannii_COL,2019,,,,xgboost_fitted
Philippines,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Philippines,A_baumannii_COL,2021,,,,xgboost_fitted
Philippines,A_baumannii_COL,2022,,,,xgboost_fitted
Philippines,A_baumannii_COL,2023,,,,xgboost_fitted
Philippines,A_baumannii_FQ,2016,,,,xgboost_fitted
Philippines,A_baumannii_FQ,2017,20.0,,,xgboost_fitted
Philippines,A_baumannii_FQ,2018,50.0,,,xgboost_fitted
Philippines,A_baumannii_FQ,2019,,,,xgboost_fitted
Philippines,A_baumannii_FQ,2020,50.0,,,xgboost_fitted
Philippines,A_baumannii_FQ,2021,,,,xgboost_fitted
Philippines,A_baumannii_FQ,2022,,,,xgboost_fitted
Philippines,A_baumannii_FQ,2023,,,,xgboost_fitted
Philippines,A_baumannii_TET,2016,,,,xgboost_fitted
Philippines,A_baumannii_TET,2017,5.0,,,xgboost_fitted
Philippines,A_baumannii_TET,2018,9.090909090909092,,,xgboost_fitted
Philippines,A_baumannii_TET,2019,,,,xgboost_fitted
Philippines,A_baumannii_TET,2020,17.5,,,xgboost_fitted
Philippines,A_baumannii_TET,2021,,,,xgboost_fitted
Philippines,A_baumannii_TET,2022,,,,xgboost_fitted
Philippines,A_baumannii_TET,2023,,,,xgboost_fitted
Poland,A_baumannii_3GC,2016,,,,xgboost_fitted
Poland,A_baumannii_3GC,2017,,,,xgboost_fitted
Poland,A_baumannii_3GC,2018,100.0,,,xgboost_fitted
Poland,A_baumannii_3GC,2019,61.904761904761905,,,xgboost_fitted
Poland,A_baumannii_3GC,2020,60.0,,,xgboost_fitted
Poland,A_baumannii_3GC,2021,70.0,,,xgboost_fitted
Poland,A_baumannii_3GC,2022,,,,xgboost_fitted
Poland,A_baumannii_3GC,2023,,,,xgboost_fitted
Poland,A_baumannii_AMG,2016,,,,xgboost_fitted
Poland,A_baumannii_AMG,2017,,,,xgboost_fitted
Poland,A_baumannii_AMG,2018,75.0,,,xgboost_fitted
Poland,A_baumannii_AMG,2019,47.61904761904761,,,xgboost_fitted
Poland,A_baumannii_AMG,2020,30.0,,,xgboost_fitted
Poland,A_baumannii_AMG,2021,55.0,,,xgboost_fitted
Poland,A_baumannii_AMG,2022,,,,xgboost_fitted
Poland,A_baumannii_AMG,2023,,,,xgboost_fitted
Poland,A_baumannii_CARB,2016,,,,xgboost_fitted
Poland,A_baumannii_CARB,2017,,,,xgboost_fitted
Poland,A_baumannii_CARB,2018,91.66666666666667,,,xgboost_fitted
Poland,A_baumannii_CARB,2019,57.142857142857146,,,xgboost_fitted
Poland,A_baumannii_CARB,2020,50.00000000000001,,,xgboost_fitted
Poland,A_baumannii_CARB,2021,65.0,,,xgboost_fitted
Poland,A_baumannii_CARB,2022,,,,xgboost_fitted
Poland,A_baumannii_CARB,2023,,,,xgboost_fitted
Poland,A_baumannii_COL,2016,,,,xgboost_fitted
Poland,A_baumannii_COL,2017,,,,xgboost_fitted
Poland,A_baumannii_COL,2018,8.333333333333332,,,xgboost_fitted
Poland,A_baumannii_COL,2019,9.523809523809522,,,xgboost_fitted
Poland,A_baumannii_COL,2020,9.999999999999998,,,xgboost_fitted
Poland,A_baumannii_COL,2021,10.0,,,xgboost_fitted
Poland,A_baumannii_COL,2022,,,,xgboost_fitted
Poland,A_baumannii_COL,2023,,,,xgboost_fitted
Poland,A_baumannii_FQ,2016,,,,xgboost_fitted
Poland,A_baumannii_FQ,2017,,,,xgboost_fitted
Poland,A_baumannii_FQ,2018,100.0,,,xgboost_fitted
Poland,A_baumannii_FQ,2019,61.904761904761905,,,xgboost_fitted
Poland,A_baumannii_FQ,2020,60.0,,,xgboost_fitted
Poland,A_baumannii_FQ,2021,75.0,,,xgboost_fitted
Poland,A_baumannii_FQ,2022,,,,xgboost_fitted
Poland,A_baumannii_FQ,2023,,,,xgboost_fitted
Poland,A_baumannii_TET,2016,,,,xgboost_fitted
Poland,A_baumannii_TET,2017,,,,xgboost_fitted
Poland,A_baumannii_TET,2018,60.416666666666664,,,xgboost_fitted
Poland,A_baumannii_TET,2019,54.76190476190476,,,xgboost_fitted
Poland,A_baumannii_TET,2020,52.5,,,xgboost_fitted
Poland,A_baumannii_TET,2021,62.5,,,xgboost_fitted
Poland,A_baumannii_TET,2022,,,,xgboost_fitted
Poland,A_baumannii_TET,2023,,,,xgboost_fitted
Portugal,A_baumannii_3GC,2016,100.0,,,xgboost_fitted
Portugal,A_baumannii_3GC,2017,83.33333333333334,,,xgboost_fitted
Portugal,A_baumannii_3GC,2018,61.90476190476189,,,xgboost_fitted
Portugal,A_baumannii_3GC,2019,50.0,,,xgboost_fitted
Portugal,A_baumannii_3GC,2020,26.31578947368421,,,xgboost_fitted
Portugal,A_baumannii_3GC,2021,,,,xgboost_fitted
Portugal,A_baumannii_3GC,2022,,,,xgboost_fitted
Portugal,A_baumannii_3GC,2023,,,,xgboost_fitted
Portugal,A_baumannii_AMG,2016,58.333333333333336,,,xgboost_fitted
Portugal,A_baumannii_AMG,2017,50.0,,,xgboost_fitted
Portugal,A_baumannii_AMG,2018,28.571428571428566,,,xgboost_fitted
Portugal,A_baumannii_AMG,2019,25.0,,,xgboost_fitted
Portugal,A_baumannii_AMG,2020,5.263157894736842,,,xgboost_fitted
Portugal,A_baumannii_AMG,2021,,,,xgboost_fitted
Portugal,A_baumannii_AMG,2022,,,,xgboost_fitted
Portugal,A_baumannii_AMG,2023,,,,xgboost_fitted
Portugal,A_baumannii_CARB,2016,100.0,,,xgboost_fitted
Portugal,A_baumannii_CARB,2017,83.33333333333334,,,xgboost_fitted
Portugal,A_baumannii_CARB,2018,66.66666666666666,,,xgboost_fitted
Portugal,A_baumannii_CARB,2019,50.0,,,xgboost_fitted
Portugal,A_baumannii_CARB,2020,26.31578947368421,,,xgboost_fitted
Portugal,A_baumannii_CARB,2021,,,,xgboost_fitted
Portugal,A_baumannii_CARB,2022,,,,xgboost_fitted
Portugal,A_baumannii_CARB,2023,,,,xgboost_fitted
Portugal,A_baumannii_COL,2016,0.0,,,xgboost_fitted
Portugal,A_baumannii_COL,2017,0.0,,,xgboost_fitted
Portugal,A_baumannii_COL,2018,0.0,,,xgboost_fitted
Portugal,A_baumannii_COL,2019,0.0,,,xgboost_fitted
Portugal,A_baumannii_COL,2020,0.0,,,xgboost_fitted
Portugal,A_baumannii_COL,2021,,,,xgboost_fitted
Portugal,A_baumannii_COL,2022,,,,xgboost_fitted
Portugal,A_baumannii_COL,2023,,,,xgboost_fitted
Portugal,A_baumannii_FQ,2016,100.0,,,xgboost_fitted
Portugal,A_baumannii_FQ,2017,83.33333333333334,,,xgboost_fitted
Portugal,A_baumannii_FQ,2018,71.42857142857142,,,xgboost_fitted
Portugal,A_baumannii_FQ,2019,50.0,,,xgboost_fitted
Portugal,A_baumannii_FQ,2020,26.31578947368421,,,xgboost_fitted
Portugal,A_baumannii_FQ,2021,,,,xgboost_fitted
Portugal,A_baumannii_FQ,2022,,,,xgboost_fitted
Portugal,A_baumannii_FQ,2023,,,,xgboost_fitted
Portugal,A_baumannii_TET,2016,56.25,,,xgboost_fitted
Portugal,A_baumannii_TET,2017,41.66666666666667,,,xgboost_fitted
Portugal,A_baumannii_TET,2018,9.523809523809524,,,xgboost_fitted
Portugal,A_baumannii_TET,2019,31.25,,,xgboost_fitted
Portugal,A_baumannii_TET,2020,18.421052631578945,,,xgboost_fitted
Portugal,A_baumannii_TET,2021,,,,xgboost_fitted
Portugal,A_baumannii_TET,2022,,,,xgboost_fitted
Portugal,A_baumannii_TET,2023,,,,xgboost_fitted
Romania,A_baumannii_3GC,2016,,,,xgboost_fitted
Romania,A_baumannii_3GC,2017,,,,xgboost_fitted
Romania,A_baumannii_3GC,2018,83.33333333333333,,,xgboost_fitted
Romania,A_baumannii_3GC,2019,100.0,,,xgboost_fitted
Romania,A_baumannii_3GC,2020,100.0,,,xgboost_fitted
Romania,A_baumannii_3GC,2021,95.0,,,xgboost_fitted
Romania,A_baumannii_3GC,2022,,,,xgboost_fitted
Romania,A_baumannii_3GC,2023,,,,xgboost_fitted
Romania,A_baumannii_AMG,2016,,,,xgboost_fitted
Romania,A_baumannii_AMG,2017,,,,xgboost_fitted
Romania,A_baumannii_AMG,2018,66.66666666666667,,,xgboost_fitted
Romania,A_baumannii_AMG,2019,81.81818181818183,,,xgboost_fitted
Romania,A_baumannii_AMG,2020,100.0,,,xgboost_fitted
Romania,A_baumannii_AMG,2021,90.0,,,xgboost_fitted
Romania,A_baumannii_AMG,2022,,,,xgboost_fitted
