country,combo,year,rf_forecast
Colombia,E_cloacae_AMG,2024,17.97
Colombia,E_cloacae_AMP,2024,17.97
Colombia,E_cloacae_CARB,2024,0.0
Colombia,E_cloacae_FQ,2024,17.97
Colombia,E_coli_3GC,2024,0.0
Colombia,E_coli_AMG,2024,6.28
Colombia,E_coli_AMP,2024,0.56
Colombia,E_coli_CARB,2024,0.0
Colombia,E_coli_FQ,2024,6.61
Colombia,K_pneumoniae_3GC,2024,21.73
Colombia,K_pneumoniae_AMG,2024,43.42
Colombia,K_pneumoniae_AMP,2024,31.11
Colombia,K_pneumoniae_CARB,2024,4.91
Colombia,K_pneumoniae_FQ,2024,37.61
Colombia,Klebsiella_oxytoca_3GC,2024,0.0
Colombia,Klebsiella_oxytoca_AMG,2024,0.0
Colombia,Klebsiella_oxytoca_AMP,2024,0.0
Colombia,Klebsiella_oxytoca_CARB,2024,0.0
Colombia,Klebsiella_oxytoca_FQ,2024,0.0
Colombia,M_morganii_3GC,2024,41.18
Colombia,M_morganii_AMG,2024,0.0
Colombia,M_morganii_AMP,2024,28.05
Colombia,M_morganii_CARB,2024,28.05
Colombia,M_morganii_FQ,2024,28.05
Colombia,P_aeruginosa_3GC,2024,0.26
Colombia,P_aeruginosa_AMG,2024,0.05
Colombia,P_aeruginosa_AMP,2024,0.65
Colombia,P_aeruginosa_CARB,2024,0.17
Colombia,P_aeruginosa_FQ,2024,9.74
Colombia,P_mirabilis_3GC,2024,0.0
Colombia,P_mirabilis_AMG,2024,6.05
Colombia,P_mirabilis_AMP,2024,0.0
Colombia,P_mirabilis_CARB,2024,0.0
Colombia,P_mirabilis_FQ,2024,6.05
Colombia,Providencia_spp_3GC,2024,33.34
Colombia,Providencia_spp_AMG,2024,0.0
Colombia,Providencia_spp_AMP,2024,67.16
Colombia,Providencia_spp_CARB,2024,0.0
Colombia,Providencia_spp_FQ,2024,67.16
Colombia,S_aureus_3GC,2024,33.22
Colombia,S_aureus_AMG,2024,0.0
Colombia,S_aureus_AMP,2024,0.0
Colombia,S_aureus_CARB,2024,0.0
Colombia,S_aureus_FQ,2024,0.0
Colombia,S_maltophilia_3GC,2024,67.16
Colombia,S_maltophilia_AMP,2024,33.43
Colombia,S_maltophilia_COL,2024,33.45
Colombia,S_maltophilia_FQ,2024,67.16
Colombia,S_maltophilia_OTHER,2024,97.87
Colombia,S_maltophilia_TET,2024,0.0
Colombia,S_maltophilia_TMP_SMX,2024,0.0
Colombia,S_marcescens_3GC,2024,0.0
Colombia,S_marcescens_AMG,2024,0.0
Colombia,S_marcescens_AMP,2024,0.0
Colombia,S_marcescens_CARB,2024,0.0
Colombia,S_marcescens_FQ,2024,0.0
Costa Rica,C_freundii_3GC,2024,0.02
Costa Rica,C_freundii_AMG,2024,0.0
Costa Rica,C_freundii_AMP,2024,0.13
Costa Rica,C_freundii_CARB,2024,0.0
Costa Rica,C_freundii_FQ,2024,0.0
Costa Rica,E_aerogenes_3GC,2024,60.35
Costa Rica,E_aerogenes_AMG,2024,0.0
Costa Rica,E_aerogenes_AMP,2024,98.7
Costa Rica,E_aerogenes_CARB,2024,0.0
Costa Rica,E_aerogenes_FQ,2024,0.0
Costa Rica,E_coli_3GC,2024,0.0
Costa Rica,E_coli_AMG,2024,65.5
Costa Rica,E_coli_AMP,2024,0.0
Costa Rica,E_coli_CARB,2024,0.0
Costa Rica,E_coli_FQ,2024,44.65
Costa Rica,K_pneumoniae_3GC,2024,33.16
Costa Rica,K_pneumoniae_AMG,2024,33.35
Costa Rica,K_pneumoniae_AMP,2024,65.5
Costa Rica,K_pneumoniae_CARB,2024,65.5
Costa Rica,K_pneumoniae_FQ,2024,65.57
Costa Rica,Klebsiella_oxytoca_3GC,2024,0.0
Costa Rica,Klebsiella_oxytoca_AMG,2024,0.0
Costa Rica,Klebsiella_oxytoca_AMP,2024,0.0
Costa Rica,Klebsiella_oxytoca_CARB,2024,0.0
Costa Rica,Klebsiella_oxytoca_FQ,2024,0.0
Costa Rica,M_morganii_3GC,2024,0.0
Costa Rica,M_morganii_AMG,2024,0.0
Costa Rica,M_morganii_AMP,2024,0.0
Costa Rica,M_morganii_CARB,2024,0.0
Costa Rica,M_morganii_FQ,2024,0.0
Costa Rica,P_aeruginosa_3GC,2024,0.0
Costa Rica,P_aeruginosa_AMG,2024,0.0
